"2025-03-26_13h09m59s,02m",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"0,57956451577639089800","2,29223E-07","9,7763E-08","3,76333E-07","7,4288E-08","1,1688E-08","1,3253E-08","3,35296E-06","4,1026E-06","2,85529E-06","1,57512E-06","1,1688E-08","1,3253E-08","2,23555E-06","2,57393E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,7338E-08"
"0,58156843841370553500","2,30788E-07","9,1503E-08","3,76333E-07","7,7418E-08","1,3253E-08","1,3253E-08","3,36392E-06","4,11355E-06","2,85686E-06","1,57982E-06","1,1688E-08","1,1688E-08","2,24494E-06","2,44873E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","2,7338E-08"
"0,58357236105102017200","2,30788E-07","9,1503E-08","3,79463E-07","7,5853E-08","1,1688E-08","1,3253E-08","3,37644E-06","4,1292E-06","2,86625E-06","1,58451E-06","1,3253E-08","1,1688E-08","2,23868E-06","2,43308E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","2,7338E-08"
"0,58557628368833480900","2,33918E-07","9,6198E-08","3,81028E-07","7,7418E-08","1,3253E-08","1,3253E-08","3,38426E-06","4,14329E-06","2,87251E-06","1,59234E-06","1,1688E-08","1,1688E-08","2,24964E-06","2,43308E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","2,7338E-08"
"0,58758020632564944600","2,35483E-07","9,6198E-08","3,82593E-07","7,7418E-08","1,1688E-08","1,3253E-08","3,39209E-06","4,15581E-06","2,87877E-06","1,60329E-06","1,1688E-08","1,1688E-08","2,25277E-06","2,48003E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,7338E-08"
"0,58958412896296408200","2,35483E-07","9,7763E-08","3,84158E-07","7,8983E-08","1,3253E-08","1,1688E-08","3,40617E-06","4,16833E-06","2,8819E-06","1,60642E-06","1,1688E-08","1,3253E-08","2,26529E-06","2,48003E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","2,7338E-08"
"0,59158805160027871900","2,35483E-07","9,6198E-08","3,85723E-07","7,8983E-08","1,3253E-08","1,3253E-08","3,41556E-06","4,18398E-06","2,88816E-06","1,61112E-06","1,3253E-08","1,1688E-08","2,27624E-06","2,48003E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","2,8903E-08"
"0,59359197423759335600","2,40178E-07","9,3068E-08","3,84158E-07","7,8983E-08","1,3253E-08","1,4818E-08","3,42965E-06","4,1965E-06","2,89598E-06","1,61425E-06","1,1688E-08","1,3253E-08","2,2825E-06","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,7338E-08"
"0,59559589687490799300","2,41743E-07","9,3068E-08","3,84158E-07","7,8983E-08","1,1688E-08","1,1688E-08","3,43434E-06","4,20589E-06","2,89755E-06","1,62051E-06","1,1688E-08","1,1688E-08","2,2872E-06","2,69913E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,8903E-08"
"0,59759981951222263000","2,41743E-07","9,3068E-08","3,84158E-07","7,7418E-08","1,3253E-08","1,3253E-08","3,44686E-06","4,21997E-06","2,90068E-06","1,62677E-06","1,1688E-08","1,1688E-08","2,29189E-06","2,66783E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","2,7338E-08"
"0,59960374214953726600","2,46438E-07","9,4633E-08","3,88853E-07","7,8983E-08","1,3253E-08","1,3253E-08","3,46095E-06","4,23562E-06","2,91007E-06","1,62677E-06","1,3253E-08","1,1688E-08","2,29502E-06","2,66783E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,7338E-08"
"0,60160766478685190300","2,44873E-07","9,3068E-08","3,88853E-07","7,7418E-08","1,3253E-08","1,1688E-08","3,46877E-06","4,24971E-06","2,91946E-06","1,63146E-06","1,1688E-08","1,1688E-08","2,30441E-06","2,77738E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,8903E-08"
"0,60361158742416654000","2,48003E-07","9,3068E-08","3,88853E-07","7,7418E-08","1,3253E-08","1,3253E-08","3,47347E-06","4,26066E-06","2,92259E-06","1,63772E-06","1,1688E-08","1,1688E-08","2,31067E-06","2,57393E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","2,7338E-08"
"0,60561551006148117700","2,49568E-07","9,1503E-08","3,91983E-07","7,7418E-08","1,3253E-08","1,1688E-08","3,48599E-06","4,27162E-06","2,92728E-06","1,63929E-06","1,1688E-08","1,1688E-08","2,32476E-06","2,58958E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","2,7338E-08"
"0,60761943269879581400","2,49568E-07","9,1503E-08","3,90418E-07","7,7418E-08","1,3253E-08","1,3253E-08","3,50164E-06","4,28414E-06","2,93041E-06","1,64868E-06","1,1688E-08","1,1688E-08","2,32163E-06","2,62088E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,8903E-08"
"0,60962335533611045100","2,51133E-07","8,8373E-08","3,93548E-07","7,8983E-08","1,1688E-08","1,3253E-08","3,51416E-06","4,29979E-06","2,94137E-06","1,65181E-06","1,3253E-08","1,3253E-08","2,33258E-06","2,76173E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","2,8903E-08"
"0,61162727797342497600","2,51133E-07","8,9938E-08","3,93548E-07","7,8983E-08","1,3253E-08","1,3253E-08","3,52668E-06","4,31074E-06","2,94606E-06","1,6565E-06","1,1688E-08","1,1688E-08","2,33258E-06","2,54263E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","3,0468E-08"
"0,61363120061073961300","2,51133E-07","8,8373E-08","3,98243E-07","7,8983E-08","1,1688E-08","1,3253E-08","3,53294E-06","4,32483E-06","2,95232E-06","1,6612E-06","1,3253E-08","1,1688E-08","2,34197E-06","2,69913E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","3,0468E-08"
"0,61563512324805425000","2,54263E-07","8,8373E-08","3,99808E-07","7,8983E-08","1,1688E-08","1,3253E-08","3,54389E-06","4,33735E-06","2,95702E-06","1,66589E-06","1,1688E-08","1,1688E-08","2,34823E-06","2,76173E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","2,8903E-08"
"0,61763904588536888700","2,55828E-07","9,1503E-08","4,01373E-07","8,2113E-08","1,1688E-08","1,3253E-08","3,55328E-06","4,353E-06","2,96171E-06","1,66902E-06","1,3253E-08","1,1688E-08","2,34823E-06","2,76173E-07","1,1688E-08","1,1688E-08","1,0123E-08","1,1688E-08","1,4818E-08","3,2033E-08"
"0,61964296852268352400","2,54263E-07","8,8373E-08","3,99808E-07","8,2113E-08","1,1688E-08","1,4818E-08","3,56893E-06","4,37178E-06","2,96797E-06","1,67372E-06","1,1688E-08","1,3253E-08","2,35293E-06","2,74608E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","3,0468E-08"
"0,62164689115999816000","2,51133E-07","8,9938E-08","4,01373E-07","8,0548E-08","1,3253E-08","1,3253E-08","3,57989E-06","4,3796E-06","2,9758E-06","1,68154E-06","1,4818E-08","1,1688E-08","2,36075E-06","2,76173E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","2,8903E-08"
"0,62365081379731279700","2,55828E-07","8,9938E-08","4,02938E-07","8,0548E-08","1,1688E-08","1,3253E-08","3,58615E-06","4,39056E-06","2,98049E-06","1,68467E-06","1,1688E-08","1,3253E-08","2,37171E-06","2,77738E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","3,0468E-08"
"0,62565473643462743400","2,54263E-07","8,9938E-08","4,06068E-07","8,3678E-08","1,1688E-08","1,4818E-08","3,59554E-06","4,40308E-06","2,98206E-06","1,69406E-06","1,3253E-08","1,1688E-08","2,37327E-06","2,79303E-07","1,1688E-08","1,0123E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,0468E-08"
"0,62765865907194207100","2,55828E-07","9,1503E-08","4,07633E-07","8,2113E-08","1,3253E-08","1,4818E-08","3,60649E-06","4,41716E-06","2,99145E-06","1,69563E-06","1,3253E-08","1,3253E-08","2,3811E-06","2,80868E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,62966258170925670800","2,54263E-07","9,1503E-08","4,07633E-07","8,2113E-08","1,1688E-08","1,3253E-08","3,61901E-06","4,43125E-06","2,99927E-06","1,69719E-06","1,1688E-08","1,3253E-08","2,38579E-06","2,85563E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","3,2033E-08"
"0,63166650434657134500","2,57393E-07","9,1503E-08","4,09198E-07","8,3678E-08","1,1688E-08","1,1688E-08","3,6284E-06","4,44533E-06","3,00397E-06","1,70502E-06","1,1688E-08","1,3253E-08","2,39049E-06","2,58958E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","3,2033E-08"
"0,63367042698388598100","2,58958E-07","9,3068E-08","4,10763E-07","8,0548E-08","1,1688E-08","1,3253E-08","3,63936E-06","4,45472E-06","3,01023E-06","1,71284E-06","1,3253E-08","1,3253E-08","2,39362E-06","2,60523E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,63567434962120061800","2,60523E-07","9,1503E-08","4,13893E-07","8,0548E-08","1,1688E-08","1,3253E-08","3,64562E-06","4,46724E-06","3,01805E-06","1,71754E-06","1,3253E-08","1,4818E-08","2,40614E-06","2,71478E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,3598E-08"
"0,63767827225851525500","2,60523E-07","9,3068E-08","4,13893E-07","8,2113E-08","1,1688E-08","1,3253E-08","3,65814E-06","4,48446E-06","3,02588E-06","1,7191E-06","1,3253E-08","1,3253E-08","2,40927E-06","2,79303E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","3,2033E-08"
"0,63968219489582989200","2,62088E-07","9,3068E-08","4,17023E-07","8,2113E-08","1,1688E-08","1,3253E-08","3,67535E-06","4,49854E-06","3,02901E-06","1,72536E-06","1,3253E-08","1,3253E-08","2,41553E-06","2,88693E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,0123E-08","3,2033E-08"
"0,64168611753314452900","2,63653E-07","9,3068E-08","4,17023E-07","8,5243E-08","1,1688E-08","1,1688E-08","3,68318E-06","4,50637E-06","3,0337E-06","1,73006E-06","1,4818E-08","1,3253E-08","2,42335E-06","2,83998E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,64369004017045916600","2,63653E-07","9,4633E-08","4,18588E-07","8,3678E-08","1,3253E-08","1,3253E-08","3,691E-06","4,51732E-06","3,03996E-06","1,73788E-06","1,1688E-08","1,3253E-08","2,42648E-06","2,85563E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,3598E-08"
"0,64569396280777369100","2,63653E-07","9,1503E-08","4,18588E-07","8,5243E-08","1,3253E-08","1,3253E-08","3,70352E-06","4,53454E-06","3,04622E-06","1,73632E-06","1,3253E-08","1,1688E-08","2,43118E-06","2,82433E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,0468E-08"
"0,64769788544508832800","2,66783E-07","9,3068E-08","4,18588E-07","8,5243E-08","1,1688E-08","1,3253E-08","3,71135E-06","4,54862E-06","3,05092E-06","1,74414E-06","1,3253E-08","1,3253E-08","2,43274E-06","2,77738E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,64970180808240296500","2,69913E-07","9,4633E-08","4,26413E-07","8,5243E-08","1,3253E-08","1,1688E-08","3,72387E-06","4,55958E-06","3,05718E-06","1,74884E-06","1,1688E-08","1,1688E-08","2,44057E-06","2,79303E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,0123E-08","3,0468E-08"
"0,65170573071971760200","2,69913E-07","9,7763E-08","4,27978E-07","8,5243E-08","1,3253E-08","1,1688E-08","3,73169E-06","4,5721E-06","3,06344E-06","1,7551E-06","1,1688E-08","1,3253E-08","2,44683E-06","2,76173E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","3,2033E-08"
"0,65370965335703223900","2,71478E-07","9,3068E-08","4,23283E-07","8,5243E-08","1,1688E-08","1,3253E-08","3,74108E-06","4,58149E-06","3,07439E-06","1,75823E-06","1,1688E-08","1,3253E-08","2,45935E-06","2,80868E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,65571357599434687500","2,71478E-07","9,1503E-08","4,24848E-07","8,5243E-08","1,3253E-08","1,3253E-08","3,7536E-06","4,59714E-06","3,07909E-06","1,76292E-06","1,3253E-08","1,3253E-08","2,46561E-06","2,63653E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,0123E-08","1,1688E-08","3,0468E-08"
"0,65771749863166151200","2,73043E-07","9,6198E-08","4,29543E-07","8,6808E-08","1,3253E-08","1,1688E-08","3,76299E-06","4,61279E-06","3,08535E-06","1,76918E-06","1,3253E-08","1,3253E-08","2,4703E-06","2,62088E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,65972142126897614900","2,71478E-07","8,9938E-08","4,31108E-07","8,6808E-08","1,3253E-08","1,1688E-08","3,77238E-06","4,62218E-06","3,09161E-06","1,77544E-06","1,1688E-08","1,0123E-08","2,47969E-06","2,88693E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,0468E-08"
"0,66172534390629078600","2,77738E-07","8,8373E-08","4,34238E-07","8,6808E-08","1,1688E-08","1,3253E-08","3,78021E-06","4,63E-06","3,101E-06","1,77701E-06","1,1688E-08","1,3253E-08","2,48439E-06","2,93388E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","3,0468E-08"
"0,66372926654360542300","2,79303E-07","8,9938E-08","4,32673E-07","8,6808E-08","1,1688E-08","1,3253E-08","3,79429E-06","4,64252E-06","3,10726E-06","1,78327E-06","1,1688E-08","1,1688E-08","2,48282E-06","2,99648E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","3,0468E-08"
"0,66573318918092006000","2,76173E-07","8,9938E-08","4,34238E-07","8,8373E-08","1,1688E-08","1,3253E-08","3,80681E-06","4,66287E-06","3,11195E-06","1,78483E-06","1,0123E-08","1,1688E-08","2,48595E-06","2,98083E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,0468E-08"
"0,66773711181823469600","2,77738E-07","9,3068E-08","4,38933E-07","8,9938E-08","1,1688E-08","1,3253E-08","3,8162E-06","4,67539E-06","3,12291E-06","1,79422E-06","1,1688E-08","1,3253E-08","2,49378E-06","2,96518E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,0468E-08"
"0,66974103445554933300","2,77738E-07","9,3068E-08","4,38933E-07","8,9938E-08","1,1688E-08","1,1688E-08","3,83029E-06","4,68791E-06","3,1323E-06","1,79892E-06","1,3253E-08","1,1688E-08","2,50004E-06","3,04343E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,67174495709286397000","2,79303E-07","9,3068E-08","4,43628E-07","8,9938E-08","1,3253E-08","1,3253E-08","3,83655E-06","4,69886E-06","3,13699E-06","1,80361E-06","1,1688E-08","1,1688E-08","2,50473E-06","3,01213E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,0468E-08"
"0,67374887973017860700","2,80868E-07","9,3068E-08","4,43628E-07","9,1503E-08","1,3253E-08","1,3253E-08","3,84907E-06","4,71138E-06","3,14169E-06","1,80987E-06","1,1688E-08","1,3253E-08","2,51099E-06","2,96518E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,0468E-08"
"0,67575280236749324400","2,79303E-07","9,4633E-08","4,46758E-07","9,1503E-08","1,3253E-08","1,3253E-08","3,85533E-06","4,72234E-06","3,15264E-06","1,81613E-06","1,3253E-08","1,1688E-08","2,51882E-06","3,01213E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,0468E-08"
"0,67775672500480788000","2,79303E-07","9,3068E-08","4,46758E-07","9,1503E-08","1,3253E-08","1,3253E-08","3,86941E-06","4,73642E-06","3,1589E-06","1,8177E-06","1,1688E-08","1,1688E-08","2,53603E-06","2,94953E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","3,0468E-08"
"0,67976064764212240600","2,82433E-07","9,3068E-08","4,48323E-07","8,9938E-08","1,1688E-08","1,3253E-08","3,88193E-06","4,75051E-06","3,16829E-06","1,82396E-06","1,1688E-08","1,3253E-08","2,54073E-06","2,94953E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","3,2033E-08"
"0,68176457027943704300","2,80868E-07","9,4633E-08","4,51453E-07","9,3068E-08","1,1688E-08","1,3253E-08","3,88976E-06","4,76146E-06","3,17455E-06","1,83022E-06","1,3253E-08","1,1688E-08","2,54855E-06","2,91823E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,68376849291675168000","2,82433E-07","9,3068E-08","4,54583E-07","9,3068E-08","1,3253E-08","1,3253E-08","3,89602E-06","4,77555E-06","3,18081E-06","1,83491E-06","1,1688E-08","1,1688E-08","2,54699E-06","2,93388E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","3,2033E-08"
"0,68577241555406631700","2,82433E-07","9,1503E-08","4,54583E-07","9,6198E-08","1,3253E-08","1,3253E-08","3,91167E-06","4,79433E-06","3,1902E-06","1,83961E-06","1,3253E-08","1,1688E-08","2,55325E-06","2,90258E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,68777633819138095400","2,87128E-07","9,4633E-08","4,53018E-07","9,4633E-08","1,3253E-08","1,4818E-08","3,92575E-06","4,80059E-06","3,1949E-06","1,84117E-06","1,1688E-08","1,1688E-08","2,55012E-06","2,99648E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,2033E-08"
"0,68978026082869559000","2,85563E-07","9,1503E-08","4,56148E-07","9,4633E-08","1,3253E-08","1,3253E-08","3,93671E-06","4,81154E-06","3,20429E-06","1,849E-06","1,1688E-08","1,3253E-08","2,56264E-06","2,91823E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","3,2033E-08"
"0,69178418346601022700","2,87128E-07","9,3068E-08","4,59278E-07","9,7763E-08","1,4818E-08","1,3253E-08","3,9414E-06","4,82406E-06","3,20898E-06","1,85682E-06","1,1688E-08","1,3253E-08","2,57516E-06","2,94953E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","3,2033E-08"
"0,69378810610332486400","2,87128E-07","9,3068E-08","4,59278E-07","9,3068E-08","1,3253E-08","1,3253E-08","3,95236E-06","4,83971E-06","3,2215E-06","1,86152E-06","1,1688E-08","1,3253E-08","2,58455E-06","3,05908E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","3,2033E-08"
"0,69579202874063950100","2,90258E-07","9,3068E-08","4,60843E-07","9,4633E-08","1,3253E-08","1,3253E-08","3,96488E-06","4,85067E-06","3,22933E-06","1,86308E-06","1,3253E-08","1,3253E-08","2,58924E-06","3,05908E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","3,3598E-08"
"0,69779595137795413800","2,90258E-07","9,4633E-08","4,62408E-07","9,1503E-08","1,3253E-08","1,3253E-08","3,9774E-06","4,85849E-06","3,23402E-06","1,87091E-06","1,3253E-08","1,3253E-08","2,59237E-06","3,05908E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","3,3598E-08"
"0,69979987401526877500","2,90258E-07","9,1503E-08","4,63973E-07","9,4633E-08","1,3253E-08","1,3253E-08","3,98366E-06","4,87414E-06","3,24185E-06","1,8756E-06","1,3253E-08","1,3253E-08","2,59707E-06","3,01213E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","3,3598E-08"
"0,70180379665258341100","2,90258E-07","9,4633E-08","4,63973E-07","9,6198E-08","1,3253E-08","1,3253E-08","3,98992E-06","4,8851E-06","3,2528E-06","1,8803E-06","1,1688E-08","1,1688E-08","2,60176E-06","3,02778E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","3,2033E-08"
"0,70380771928989804800","2,93388E-07","9,1503E-08","4,67103E-07","9,6198E-08","1,1688E-08","1,3253E-08","4,004E-06","4,89918E-06","3,26063E-06","1,88499E-06","1,3253E-08","1,1688E-08","2,61272E-06","3,04343E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,4818E-08","1,1688E-08","3,2033E-08"
"0,70581164192721268500","2,94953E-07","9,1503E-08","4,67103E-07","9,7763E-08","1,1688E-08","1,3253E-08","4,01183E-06","4,91483E-06","3,26689E-06","1,88656E-06","1,3253E-08","1,1688E-08","2,61898E-06","2,99648E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","3,2033E-08"
"0,70781556456452732200","2,98083E-07","9,1503E-08","4,68668E-07","9,6198E-08","1,1688E-08","1,4818E-08","4,02435E-06","4,92579E-06","3,27471E-06","1,89438E-06","1,1688E-08","1,1688E-08","2,62367E-06","2,98083E-07","1,0123E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,3598E-08"
"0,70981948720184195900","2,94953E-07","9,3068E-08","4,71798E-07","9,9328E-08","1,1688E-08","1,4818E-08","4,03374E-06","4,93831E-06","3,28254E-06","1,89908E-06","1,3253E-08","1,1688E-08","2,6315E-06","3,09038E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","3,3598E-08"
"0,71182340983915659500","2,94953E-07","9,3068E-08","4,73363E-07","1,00893E-07","1,1688E-08","1,3253E-08","4,04626E-06","4,94457E-06","3,29036E-06","1,90534E-06","1,1688E-08","1,1688E-08","2,62524E-06","3,04343E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,3598E-08"
"0,71382733247647112100","2,94953E-07","9,3068E-08","4,76493E-07","1,00893E-07","1,1688E-08","1,3253E-08","4,05565E-06","4,96178E-06","3,30132E-06","1,9116E-06","1,3253E-08","1,3253E-08","2,63463E-06","3,02778E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","3,3598E-08"
"0,71583125511378575800","2,99648E-07","9,1503E-08","4,78058E-07","1,00893E-07","1,1688E-08","1,3253E-08","4,0666E-06","4,97743E-06","3,30758E-06","1,91316E-06","1,1688E-08","1,3253E-08","2,64245E-06","3,02778E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","3,5163E-08"
"0,71783517775110039500","3,02778E-07","9,4633E-08","4,78058E-07","9,9328E-08","1,1688E-08","1,3253E-08","4,07443E-06","4,98995E-06","3,3154E-06","1,91786E-06","1,3253E-08","1,1688E-08","2,65341E-06","3,02778E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","3,2033E-08"
"0,71983910038841503200","3,02778E-07","9,1503E-08","4,81188E-07","9,9328E-08","1,1688E-08","1,4818E-08","4,08538E-06","5,00247E-06","3,32479E-06","1,92412E-06","1,3253E-08","1,1688E-08","2,65654E-06","3,07473E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","3,5163E-08"
"0,72184302302572966900","3,04343E-07","9,1503E-08","4,81188E-07","1,02458E-07","1,0123E-08","1,3253E-08","4,09477E-06","5,01186E-06","3,32949E-06","1,92881E-06","1,1688E-08","1,3253E-08","2,65967E-06","3,02778E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","3,2033E-08"
"0,72384694566304430500","3,09038E-07","9,3068E-08","4,82753E-07","1,00893E-07","1,1688E-08","1,3253E-08","4,1026E-06","5,02595E-06","3,33888E-06","1,93351E-06","1,3253E-08","1,1688E-08","2,66749E-06","3,05908E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","3,5163E-08"
"0,72585086830035894200","3,05908E-07","9,4633E-08","4,85883E-07","1,00893E-07","1,1688E-08","1,3253E-08","4,11199E-06","5,04003E-06","3,34827E-06","1,93977E-06","1,1688E-08","1,3253E-08","2,67375E-06","3,13733E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,5163E-08"
"0,72785479093767357900","3,10603E-07","9,4633E-08","4,87448E-07","1,00893E-07","1,1688E-08","1,4818E-08","4,12607E-06","5,05412E-06","3,35766E-06","1,94446E-06","1,3253E-08","1,3253E-08","2,68627E-06","2,99648E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,5163E-08"
"0,72985871357498821600","3,12168E-07","9,1503E-08","4,89013E-07","9,9328E-08","1,1688E-08","1,3253E-08","4,13703E-06","5,06194E-06","3,36392E-06","1,94916E-06","1,1688E-08","1,3253E-08","2,6941E-06","3,09038E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","3,5163E-08"
"0,73186263621230285300","3,12168E-07","9,3068E-08","4,89013E-07","1,02458E-07","1,1688E-08","1,1688E-08","4,14485E-06","5,0682E-06","3,36861E-06","1,96011E-06","1,3253E-08","1,3253E-08","2,69879E-06","3,10603E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,5163E-08"
"0,73386655884961749000","3,13733E-07","9,4633E-08","4,90578E-07","1,02458E-07","1,1688E-08","1,1688E-08","4,15424E-06","5,08698E-06","3,378E-06","1,96637E-06","1,3253E-08","1,3253E-08","2,69566E-06","3,12168E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,5163E-08"
"0,73587048148693212600","3,12168E-07","9,3068E-08","4,95273E-07","1,05588E-07","1,1688E-08","1,3253E-08","4,16363E-06","5,10263E-06","3,38896E-06","1,9695E-06","1,3253E-08","1,3253E-08","2,70818E-06","3,12168E-07","1,0123E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","3,6728E-08"
"0,73787440412424676300","3,16863E-07","9,3068E-08","4,95273E-07","1,04023E-07","1,3253E-08","1,3253E-08","4,17772E-06","5,11202E-06","3,39522E-06","1,97576E-06","1,3253E-08","1,4818E-08","2,70818E-06","3,07473E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","3,3598E-08"
