"2025-04-07_15h55m29s,05m",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"-0,343632621","1,66422E-06","7,23274E-06","1,20665E-08","1,22176E-08","1,90926E-06","2,29116E-06","1,23243E-06","1,1558E-08","1,07652E-08","1,21388E-06","1,5784E-06","3,22763E-06","1,94993E-06","2,67254E-06","1,21582E-08","3,59115E-06","8,73499E-07","5,0854E-06","2,6777E-06","1,91769E-06"
"-0,341628698","1,65678E-06","7,21418E-06","1,21505E-08","1,23318E-08","1,90055E-06","2,27928E-06","1,22812E-06","1,15191E-08","1,06649E-08","1,20856E-06","1,57072E-06","3,21119E-06","1,93977E-06","2,65959E-06","1,2229E-08","3,57314E-06","8,69746E-07","5,0627E-06","2,66559E-06","1,90983E-06"
"-0,339624775","1,64933E-06","7,19547E-06","1,22256E-08","1,24319E-08","1,8918E-06","2,26735E-06","1,22379E-06","1,14834E-08","1,05763E-08","1,20324E-06","1,56308E-06","3,19479E-06","1,92959E-06","2,64668E-06","1,22902E-08","3,55514E-06","8,65988E-07","5,03993E-06","2,65346E-06","1,90198E-06"
"-0,337620853","1,64187E-06","7,17662E-06","1,22917E-08","1,2518E-08","1,88303E-06","2,25538E-06","1,21943E-06","1,14509E-08","1,04995E-08","1,19791E-06","1,55549E-06","3,17841E-06","1,9194E-06","2,6338E-06","1,23417E-08","3,53716E-06","8,62224E-07","5,0171E-06","2,64132E-06","1,89413E-06"
"-0,33561693","1,6344E-06","7,15761E-06","1,23488E-08","1,25901E-08","1,87422E-06","2,24338E-06","1,21504E-06","1,14216E-08","1,04345E-08","1,19259E-06","1,54796E-06","3,16207E-06","1,9092E-06","2,62097E-06","1,23836E-08","3,51918E-06","8,58454E-07","4,99421E-06","2,62917E-06","1,88629E-06"
"-0,333613007","1,62691E-06","7,13846E-06","1,23969E-08","1,26482E-08","1,86538E-06","2,23132E-06","1,21062E-06","1,13955E-08","1,03812E-08","1,18727E-06","1,54048E-06","3,14577E-06","1,89899E-06","2,60817E-06","1,24159E-08","3,50121E-06","8,54678E-07","4,97126E-06","2,61701E-06","1,87845E-06"
"-0,331609085","1,61941E-06","7,11916E-06","1,2436E-08","1,26923E-08","1,85651E-06","2,21923E-06","1,20617E-06","1,13727E-08","1,03397E-08","1,18194E-06","1,53305E-06","3,12949E-06","1,88877E-06","2,59541E-06","1,24385E-08","3,48325E-06","8,50897E-07","4,94824E-06","2,60484E-06","1,87062E-06"
"-0,329605162","1,6119E-06","7,09971E-06","1,24661E-08","1,27224E-08","1,84761E-06","2,2071E-06","1,2017E-06","1,1353E-08","1,031E-08","1,17662E-06","1,52567E-06","3,11326E-06","1,87854E-06","2,58268E-06","1,24516E-08","3,4653E-06","8,47109E-07","4,92517E-06","2,59265E-06","1,86279E-06"
"-0,32760124","1,60437E-06","7,08012E-06","1,24873E-08","1,27385E-08","1,83868E-06","2,19492E-06","1,19719E-06","1,13364E-08","1,02921E-08","1,17129E-06","1,51834E-06","3,09705E-06","1,8683E-06","2,56999E-06","1,24549E-08","3,44736E-06","8,43316E-07","4,90203E-06","2,58045E-06","1,85497E-06"
"-0,325597317","1,59683E-06","7,06038E-06","1,24994E-08","1,27405E-08","1,82971E-06","2,1827E-06","1,19266E-06","1,13231E-08","1,02859E-08","1,16597E-06","1,51106E-06","3,08088E-06","1,85804E-06","2,55734E-06","1,24487E-08","3,42942E-06","8,39518E-07","4,87883E-06","2,56824E-06","1,84715E-06"
"-0,323593394","1,58928E-06","7,04048E-06","1,25026E-08","1,27285E-08","1,82072E-06","2,17044E-06","1,1881E-06","1,1313E-08","1,02915E-08","1,16064E-06","1,50384E-06","3,06474E-06","1,84778E-06","2,54473E-06","1,24328E-08","3,4115E-06","8,35713E-07","4,85557E-06","2,55601E-06","1,83934E-06"
"-0,321589472","1,58172E-06","7,02044E-06","1,24968E-08","1,27025E-08","1,81169E-06","2,15814E-06","1,1835E-06","1,13061E-08","1,03088E-08","1,15532E-06","1,49666E-06","3,04864E-06","1,8375E-06","2,53216E-06","1,24073E-08","3,39359E-06","8,31903E-07","4,83225E-06","2,54378E-06","1,83153E-06"
"-0,319585549","1,57414E-06","7,00026E-06","1,2482E-08","1,26625E-08","1,80263E-06","2,14579E-06","1,17888E-06","1,13024E-08","1,0338E-08","1,14999E-06","1,48954E-06","3,03256E-06","1,82721E-06","2,51962E-06","1,23722E-08","3,37569E-06","8,28087E-07","4,80887E-06","2,53153E-06","1,82373E-06"
"-0,317581626","1,56655E-06","6,97992E-06","1,24582E-08","1,26085E-08","1,79354E-06","2,1334E-06","1,17423E-06","1,13019E-08","1,03789E-08","1,14466E-06","1,48247E-06","3,01653E-06","1,81691E-06","2,50712E-06","1,23274E-08","3,3578E-06","8,24266E-07","4,78543E-06","2,51926E-06","1,81594E-06"
"-0,315577704","1,55895E-06","6,95944E-06","1,24254E-08","1,25405E-08","1,78442E-06","2,12097E-06","1,16956E-06","1,13045E-08","1,04315E-08","1,13934E-06","1,47545E-06","3,00052E-06","1,8066E-06","2,49466E-06","1,2273E-08","3,33992E-06","8,20438E-07","4,76192E-06","2,50699E-06","1,80814E-06"
"-0,313573781","1,55133E-06","6,93881E-06","1,23837E-08","1,24585E-08","1,77527E-06","2,1085E-06","1,16485E-06","1,13104E-08","1,0496E-08","1,13401E-06","1,46848E-06","2,98455E-06","1,79628E-06","2,48224E-06","1,2209E-08","3,32204E-06","8,16605E-07","4,73835E-06","2,4947E-06","1,80036E-06"
"-0,311569858","1,5437E-06","6,91803E-06","1,2333E-08","1,23624E-08","1,76608E-06","2,09599E-06","1,16011E-06","1,13195E-08","1,05722E-08","1,12868E-06","1,46156E-06","2,96862E-06","1,78594E-06","2,46985E-06","1,21353E-08","3,30418E-06","8,12766E-07","4,71473E-06","2,4824E-06","1,79258E-06"
"-0,309565936","1,53606E-06","6,8971E-06","1,22732E-08","1,22523E-08","1,75686E-06","2,08343E-06","1,15535E-06","1,13318E-08","1,06601E-08","1,12335E-06","1,45469E-06","2,95271E-06","1,7756E-06","2,4575E-06","1,2052E-08","3,28633E-06","8,08922E-07","4,69104E-06","2,47009E-06","1,7848E-06"
"-0,307562013","1,52841E-06","6,87603E-06","1,22045E-08","1,21282E-08","1,74761E-06","2,07084E-06","1,15055E-06","1,13472E-08","1,07599E-08","1,11802E-06","1,44788E-06","2,93685E-06","1,76524E-06","2,44519E-06","1,19591E-08","3,26848E-06","8,05071E-07","4,66728E-06","2,45777E-06","1,77703E-06"
"-0,30555809","1,52074E-06","6,85481E-06","1,21268E-08","1,19901E-08","1,73833E-06","2,0582E-06","1,14573E-06","1,13659E-08","1,08714E-08","1,11269E-06","1,44112E-06","2,92101E-06","1,75488E-06","2,43291E-06","1,18566E-08","3,25065E-06","8,01215E-07","4,64347E-06","2,44543E-06","1,76927E-06"
"-0,303554168","1,51306E-06","6,83344E-06","1,20401E-08","1,1838E-08","1,72902E-06","2,04552E-06","1,14088E-06","1,13877E-08","1,09947E-08","1,10736E-06","1,4344E-06","2,90521E-06","1,7445E-06","2,42068E-06","1,17444E-08","3,23283E-06","7,97353E-07","4,6196E-06","2,43308E-06","1,76151E-06"
"-0,301550245","1,50537E-06","6,81192E-06","1,19445E-08","1,16719E-08","1,71968E-06","2,03279E-06","1,136E-06","1,14128E-08","1,11297E-08","1,10203E-06","1,42774E-06","2,88944E-06","1,73411E-06","2,40848E-06","1,16226E-08","3,21501E-06","7,93486E-07","4,59566E-06","2,42072E-06","1,75375E-06"
"-0,299546323","1,49768E-06","6,79026E-06","1,1848E-08","1,15055E-08","1,71034E-06","2,02005E-06","1,13109E-06","1,14382E-08","1,12659E-08","1,09669E-06","1,42109E-06","2,8737E-06","1,7237E-06","2,3963E-06","1,15015E-08","3,19723E-06","7,89624E-07","4,57171E-06","2,40837E-06","1,746E-06"
"-0,2975424","1,49E-06","6,76846E-06","1,17588E-08","1,13524E-08","1,70104E-06","2,00729E-06","1,12617E-06","1,14613E-08","1,13927E-08","1,09132E-06","1,4144E-06","2,85796E-06","1,71327E-06","2,38411E-06","1,13916E-08","3,17951E-06","7,85781E-07","4,54781E-06","2,39606E-06","1,73822E-06"
"-0,295538477","1,48232E-06","6,74652E-06","1,1677E-08","1,12128E-08","1,69177E-06","1,99453E-06","1,12121E-06","1,1482E-08","1,151E-08","1,08593E-06","1,40768E-06","2,84224E-06","1,70282E-06","2,37193E-06","1,12928E-08","3,16184E-06","7,81956E-07","4,52395E-06","2,3838E-06","1,73043E-06"
"-0,293534555","1,47466E-06","6,72444E-06","1,16025E-08","1,10866E-08","1,68255E-06","1,98176E-06","1,11624E-06","1,15003E-08","1,16178E-08","1,08051E-06","1,40093E-06","2,82654E-06","1,69234E-06","2,35974E-06","1,12051E-08","3,14423E-06","7,78149E-07","4,50013E-06","2,37158E-06","1,72262E-06"
"-0,291530632","1,46701E-06","6,70222E-06","1,15354E-08","1,09738E-08","1,67336E-06","1,96898E-06","1,11124E-06","1,15162E-08","1,17162E-08","1,07507E-06","1,39413E-06","2,81085E-06","1,68183E-06","2,34755E-06","1,11285E-08","3,12668E-06","7,7436E-07","4,47636E-06","2,3594E-06","1,7148E-06"
"-0,289526709","1,45937E-06","6,67987E-06","1,14756E-08","1,08744E-08","1,66421E-06","1,95619E-06","1,10622E-06","1,15297E-08","1,18052E-08","1,0696E-06","1,38731E-06","2,79517E-06","1,6713E-06","2,33536E-06","1,10631E-08","3,10919E-06","7,70589E-07","4,45262E-06","2,34726E-06","1,70696E-06"
"-0,287522787","1,45174E-06","6,65737E-06","1,14231E-08","1,07884E-08","1,6551E-06","1,9434E-06","1,10118E-06","1,15409E-08","1,18846E-08","1,0641E-06","1,38045E-06","2,7795E-06","1,66075E-06","2,32317E-06","1,10088E-08","3,09176E-06","7,66836E-07","4,42893E-06","2,33516E-06","1,69911E-06"
"-0,285518864","1,44412E-06","6,63474E-06","1,1378E-08","1,07158E-08","1,64603E-06","1,9306E-06","1,09611E-06","1,15496E-08","1,19547E-08","1,05858E-06","1,37356E-06","2,76385E-06","1,65017E-06","2,31098E-06","1,09657E-08","3,07438E-06","7,63101E-07","4,40529E-06","2,3231E-06","1,69124E-06"
"-0,283514941","1,43651E-06","6,61196E-06","1,13402E-08","1,06566E-08","1,63699E-06","1,91779E-06","1,09102E-06","1,1556E-08","1,20152E-08","1,05304E-06","1,36663E-06","2,74821E-06","1,63957E-06","2,29878E-06","1,09337E-08","3,05706E-06","7,59384E-07","4,38168E-06","2,31109E-06","1,68336E-06"
"-0,281511019","1,42891E-06","6,58905E-06","1,13097E-08","1,06108E-08","1,628E-06","1,90497E-06","1,08591E-06","1,156E-08","1,20664E-08","1,04747E-06","1,35966E-06","2,73258E-06","1,62894E-06","2,28659E-06","1,09128E-08","3,0398E-06","7,55686E-07","4,35812E-06","2,29912E-06","1,67546E-06"
"-0,279507096","1,42132E-06","6,566E-06","1,12866E-08","1,05784E-08","1,61904E-06","1,89214E-06","1,08078E-06","1,15616E-08","1,2108E-08","1,04187E-06","1,35267E-06","2,71697E-06","1,61829E-06","2,27439E-06","1,0903E-08","3,0226E-06","7,52005E-07","4,3346E-06","2,28719E-06","1,66754E-06"
"-0,277503174","1,41374E-06","6,54281E-06","1,12709E-08","1,05594E-08","1,61012E-06","1,87931E-06","1,07562E-06","1,15608E-08","1,21402E-08","1,03625E-06","1,34563E-06","2,70137E-06","1,60762E-06","2,26219E-06","1,09044E-08","3,00545E-06","7,48343E-07","4,31112E-06","2,2753E-06","1,65961E-06"
"-0,275499251","1,40618E-06","6,51948E-06","1,12624E-08","1,05538E-08","1,60124E-06","1,86647E-06","1,07044E-06","1,15576E-08","1,2163E-08","1,03061E-06","1,33857E-06","2,68578E-06","1,59692E-06","2,24998E-06","1,09169E-08","2,98836E-06","7,44698E-07","4,28768E-06","2,26345E-06","1,65167E-06"
"-0,273495328","1,39862E-06","6,49601E-06","1,12613E-08","1,05616E-08","1,59239E-06","1,85362E-06","1,06523E-06","1,1552E-08","1,21763E-08","1,02494E-06","1,33147E-06","2,6702E-06","1,58619E-06","2,23778E-06","1,09405E-08","2,97133E-06","7,41072E-07","4,26429E-06","2,25165E-06","1,6437E-06"
"-0,271491406","1,39107E-06","6,4724E-06","1,12676E-08","1,05828E-08","1,58359E-06","1,84077E-06","1,06001E-06","1,15441E-08","1,21801E-08","1,01924E-06","1,32433E-06","2,65464E-06","1,57545E-06","2,22558E-06","1,09752E-08","2,95436E-06","7,37464E-07","4,24094E-06","2,23988E-06","1,63573E-06"
"-0,269487483","1,38354E-06","6,44866E-06","1,12812E-08","1,06175E-08","1,57482E-06","1,82791E-06","1,05476E-06","1,15338E-08","1,21745E-08","1,01352E-06","1,31716E-06","2,63909E-06","1,56467E-06","2,21337E-06","1,10211E-08","2,93744E-06","7,33874E-07","4,21763E-06","2,22816E-06","1,62773E-06"
"-0,26748356","1,37601E-06","6,42477E-06","1,13021E-08","1,06655E-08","1,56609E-06","1,81503E-06","1,04949E-06","1,1521E-08","1,21594E-08","1,00777E-06","1,30995E-06","2,62356E-06","1,55387E-06","2,20116E-06","1,10781E-08","2,92059E-06","7,30302E-07","4,19437E-06","2,21648E-06","1,61972E-06"
"-0,265479638","1,3685E-06","6,40075E-06","1,13304E-08","1,07269E-08","1,5574E-06","1,80216E-06","1,04419E-06","1,15059E-08","1,21349E-08","1,002E-06","1,30272E-06","2,60804E-06","1,54305E-06","2,18895E-06","1,11463E-08","2,90379E-06","7,26748E-07","4,17114E-06","2,20485E-06","1,6117E-06"
"-0,263475715","1,36099E-06","6,37658E-06","1,1366E-08","1,08018E-08","1,54874E-06","1,78927E-06","1,03888E-06","1,14885E-08","1,21009E-08","9,96204E-07","1,29544E-06","2,59253E-06","1,53221E-06","2,17674E-06","1,12255E-08","2,88704E-06","7,23212E-07","4,14796E-06","2,19325E-06","1,60366E-06"
"-0,261471792","1,3535E-06","6,35228E-06","1,14089E-08","1,089E-08","1,54013E-06","1,77638E-06","1,03354E-06","1,14686E-08","1,20575E-08","9,90381E-07","1,28813E-06","2,57703E-06","1,52134E-06","2,16452E-06","1,13159E-08","2,87036E-06","7,19695E-07","4,12482E-06","2,1817E-06","1,5956E-06"
"-0,25946787","1,34601E-06","6,32784E-06","1,14592E-08","1,09917E-08","1,53155E-06","1,76347E-06","1,02817E-06","1,14463E-08","1,20046E-08","9,84534E-07","1,28079E-06","2,56155E-06","1,51044E-06","2,15231E-06","1,14175E-08","2,85373E-06","7,16195E-07","4,10173E-06","2,17018E-06","1,58753E-06"
"-0,257463947","1,33854E-06","6,30326E-06","1,15168E-08","1,11067E-08","1,52301E-06","1,75056E-06","1,02279E-06","1,14217E-08","1,19423E-08","9,78661E-07","1,27341E-06","2,54608E-06","1,49952E-06","2,14009E-06","1,15301E-08","2,83716E-06","7,12713E-07","4,07868E-06","2,15871E-06","1,57944E-06"
"-0,255460025","1,33108E-06","6,27854E-06","1,15817E-08","1,12352E-08","1,51451E-06","1,73765E-06","1,01738E-06","1,13946E-08","1,18705E-08","9,72763E-07","1,266E-06","2,53062E-06","1,48858E-06","2,12787E-06","1,16539E-08","2,82065E-06","7,0925E-07","4,05567E-06","2,14728E-06","1,57134E-06"
"-0,253456102","1,32362E-06","6,25368E-06","1,1654E-08","1,13771E-08","1,50605E-06","1,72472E-06","1,01194E-06","1,13652E-08","1,17892E-08","9,66839E-07","1,25855E-06","2,51518E-06","1,47761E-06","2,11565E-06","1,17888E-08","2,8042E-06","7,05805E-07","4,0327E-06","2,1359E-06","1,56322E-06"
"-0,251452179","1,31618E-06","6,22868E-06","1,17337E-08","1,15323E-08","1,49762E-06","1,71179E-06","1,00649E-06","1,13334E-08","1,16985E-08","9,60891E-07","1,25107E-06","2,49975E-06","1,46662E-06","2,10343E-06","1,19349E-08","2,7878E-06","7,02377E-07","4,00977E-06","2,12455E-06","1,55509E-06"
"-0,249448257","1,30875E-06","6,20354E-06","1,18139E-08","1,16883E-08","1,48921E-06","1,69886E-06","1,00101E-06","1,13016E-08","1,16066E-08","9,54942E-07","1,24359E-06","2,48434E-06","1,45563E-06","2,09124E-06","1,20805E-08","2,77143E-06","6,98949E-07","3,98687E-06","2,11322E-06","1,54693E-06"
"-0,247444334","1,30134E-06","6,17824E-06","1,18882E-08","1,18322E-08","1,48078E-06","1,68593E-06","9,95505E-07","1,12721E-08","1,15218E-08","9,4902E-07","1,23612E-06","2,46896E-06","1,44469E-06","2,07913E-06","1,22143E-08","2,75505E-06","6,95501E-07","3,96396E-06","2,10189E-06","1,53876E-06"
"-0,245440411","1,29394E-06","6,15279E-06","1,19563E-08","1,19641E-08","1,47234E-06","1,673E-06","9,89974E-07","1,12449E-08","1,14441E-08","9,43123E-07","1,22868E-06","2,45362E-06","1,43378E-06","2,06708E-06","1,23361E-08","2,73866E-06","6,92034E-07","3,94104E-06","2,09054E-06","1,53055E-06"
"-0,243436489","1,28656E-06","6,12719E-06","1,20184E-08","1,20839E-08","1,46388E-06","1,66008E-06","9,84417E-07","1,12201E-08","1,13735E-08","9,37252E-07","1,22126E-06","2,43831E-06","1,42292E-06","2,05511E-06","1,2446E-08","2,72225E-06","6,88546E-07","3,91813E-06","2,07919E-06","1,52233E-06"
"-0,241432566","1,2792E-06","6,10143E-06","1,20744E-08","1,21918E-08","1,45541E-06","1,64716E-06","9,78834E-07","1,11977E-08","1,13099E-08","9,31407E-07","1,21387E-06","2,42303E-06","1,41209E-06","2,04322E-06","1,2544E-08","2,70584E-06","6,85039E-07","3,89521E-06","2,06783E-06","1,51408E-06"
"-0,239428643","1,27185E-06","6,07552E-06","1,21244E-08","1,22875E-08","1,44692E-06","1,63424E-06","9,73225E-07","1,11775E-08","1,12535E-08","9,25588E-07","1,2065E-06","2,40778E-06","1,4013E-06","2,03139E-06","1,26301E-08","2,68942E-06","6,81512E-07","3,87229E-06","2,05647E-06","1,5058E-06"
"-0,237424721","1,26451E-06","6,04946E-06","1,21683E-08","1,23713E-08","1,43841E-06","1,62133E-06","9,67591E-07","1,11597E-08","1,12041E-08","9,19794E-07","1,19915E-06","2,39256E-06","1,39056E-06","2,01964E-06","1,27043E-08","2,67299E-06","6,77965E-07","3,84936E-06","2,04509E-06","1,49751E-06"
"-0,235420798","1,25719E-06","6,02324E-06","1,22061E-08","1,2443E-08","1,42989E-06","1,60842E-06","9,6193E-07","1,11443E-08","1,11619E-08","9,14026E-07","1,19183E-06","2,37738E-06","1,37985E-06","2,00796E-06","1,27665E-08","2,65655E-06","6,74399E-07","3,82643E-06","2,03371E-06","1,48918E-06"
"-0,233416876","1,24989E-06","5,99688E-06","1,22379E-08","1,25027E-08","1,42135E-06","1,59551E-06","9,56243E-07","1,11312E-08","1,11267E-08","9,08284E-07","1,18453E-06","2,36222E-06","1,36918E-06","1,99636E-06","1,28169E-08","2,64009E-06","6,70812E-07","3,80349E-06","2,02232E-06","1,48084E-06"
"-0,231412953","1,2426E-06","5,97036E-06","1,22636E-08","1,25503E-08","1,4128E-06","1,58261E-06","9,5053E-07","1,11204E-08","1,10986E-08","9,02568E-07","1,17725E-06","2,3471E-06","1,35856E-06","1,98482E-06","1,28553E-08","2,62363E-06","6,67206E-07","3,78056E-06","2,01093E-06","1,47247E-06"
"-0,22940903","1,23533E-06","5,94368E-06","1,22832E-08","1,2586E-08","1,40423E-06","1,56971E-06","9,44792E-07","1,1112E-08","1,10776E-08","8,96877E-07","1,17E-06","2,33201E-06","1,34797E-06","1,97336E-06","1,28818E-08","2,60716E-06","6,6358E-07","3,75762E-06","1,99952E-06","1,46407E-06"
"-0,227405108","1,22807E-06","5,91686E-06","1,22968E-08","1,26095E-08","1,39565E-06","1,55682E-06","9,39027E-07","1,11059E-08","1,10637E-08","8,91212E-07","1,16277E-06","2,31695E-06","1,33742E-06","1,96197E-06","1,28964E-08","2,59068E-06","6,59934E-07","3,73467E-06","1,98811E-06","1,45566E-06"
"-0,225401185","1,22083E-06","5,88988E-06","1,23043E-08","1,26211E-08","1,38705E-06","1,54393E-06","9,33237E-07","1,11021E-08","1,10569E-08","8,85573E-07","1,15556E-06","2,30192E-06","1,32691E-06","1,95066E-06","1,28991E-08","2,57418E-06","6,56269E-07","3,71173E-06","1,97669E-06","1,44721E-06"
"-0,223397262","1,21361E-06","5,86274E-06","1,23058E-08","1,26206E-08","1,37844E-06","1,53104E-06","9,2742E-07","1,11007E-08","1,10572E-08","8,7996E-07","1,14837E-06","2,28693E-06","1,31644E-06","1,93942E-06","1,28899E-08","2,55768E-06","6,52584E-07","3,68877E-06","1,96526E-06","1,43875E-06"
"-0,22139334","1,2064E-06","5,83546E-06","1,23012E-08","1,26081E-08","1,36981E-06","1,51815E-06","9,21578E-07","1,11017E-08","1,10646E-08","8,74373E-07","1,14121E-06","2,27197E-06","1,30601E-06","1,92825E-06","1,28687E-08","2,54117E-06","6,48878E-07","3,66582E-06","1,95383E-06","1,43026E-06"
"-0,219389417","1,19921E-06","5,80802E-06","1,22905E-08","1,25835E-08","1,36117E-06","1,50527E-06","9,15709E-07","1,11049E-08","1,1079E-08","8,68811E-07","1,13407E-06","2,25704E-06","1,29562E-06","1,91715E-06","1,28357E-08","2,52465E-06","6,45154E-07","3,64286E-06","1,94239E-06","1,42174E-06"
"-0,217385494","1,19203E-06","5,78043E-06","1,22738E-08","1,2547E-08","1,35251E-06","1,4924E-06","9,09815E-07","1,11106E-08","1,11006E-08","8,63275E-07","1,12696E-06","2,24214E-06","1,28527E-06","1,90612E-06","1,27907E-08","2,50811E-06","6,41409E-07","3,6199E-06","1,93094E-06","1,4132E-06"
"-0,215381572","1,18487E-06","5,75268E-06","1,2251E-08","1,24983E-08","1,34384E-06","1,47953E-06","9,03895E-07","1,11185E-08","1,11292E-08","8,57765E-07","1,11987E-06","2,22727E-06","1,27496E-06","1,89517E-06","1,27338E-08","2,49157E-06","6,37644E-07","3,59694E-06","1,91948E-06","1,40464E-06"
"-0,213377649","1,17772E-06","5,72478E-06","1,22221E-08","1,24377E-08","1,33515E-06","1,46666E-06","8,97949E-07","1,11288E-08","1,1165E-08","8,52281E-07","1,1128E-06","2,21243E-06","1,26469E-06","1,88429E-06","1,2665E-08","2,47502E-06","6,3386E-07","3,57397E-06","1,90802E-06","1,39606E-06"
"-0,211373727","1,17059E-06","5,69673E-06","1,21872E-08","1,2365E-08","1,32644E-06","1,45379E-06","8,91976E-07","1,11414E-08","1,12078E-08","8,46822E-07","1,10576E-06","2,19763E-06","1,25446E-06","1,87348E-06","1,25843E-08","2,45846E-06","6,30056E-07","3,55099E-06","1,89655E-06","1,38745E-06"
"-0,209369804","1,16348E-06","5,66853E-06","1,21462E-08","1,22803E-08","1,31772E-06","1,44093E-06","8,85978E-07","1,11564E-08","1,12577E-08","8,41389E-07","1,09873E-06","2,18286E-06","1,24427E-06","1,86275E-06","1,24916E-08","2,44188E-06","6,26232E-07","3,52802E-06","1,88507E-06","1,37881E-06"
"-0,207365881","1,15638E-06","5,64017E-06","1,20992E-08","1,21835E-08","1,30898E-06","1,42807E-06","8,79954E-07","1,11737E-08","1,13147E-08","8,35982E-07","1,09174E-06","2,16812E-06","1,23412E-06","1,85209E-06","1,23871E-08","2,4253E-06","6,22389E-07","3,50504E-06","1,87358E-06","1,37015E-06"
"-0,205361959","1,14929E-06","5,61166E-06","1,20461E-08","1,20747E-08","1,30023E-06","1,41521E-06","8,73904E-07","1,11934E-08","1,13788E-08","8,30601E-07","1,08476E-06","2,15341E-06","1,22401E-06","1,8415E-06","1,22706E-08","2,40871E-06","6,18525E-07","3,48206E-06","1,86208E-06","1,36147E-06"
"-0,203358036","1,14222E-06","5,583E-06","1,19869E-08","1,19539E-08","1,29147E-06","1,40236E-06","8,67828E-07","1,12154E-08","1,145E-08","8,25246E-07","1,07781E-06","2,13873E-06","1,21394E-06","1,83098E-06","1,21423E-08","2,39211E-06","6,14642E-07","3,45907E-06","1,85058E-06","1,35276E-06"
"-0,201354113","1,13517E-06","5,55419E-06","1,19217E-08","1,18211E-08","1,28268E-06","1,38952E-06","8,61727E-07","1,12397E-08","1,15282E-08","8,19916E-07","1,07088E-06","2,12408E-06","1,2039E-06","1,82054E-06","1,2002E-08","2,37549E-06","6,10739E-07","3,43608E-06","1,83907E-06","1,34403E-06"
"-0,199350191","1,12815E-06","5,52525E-06","1,18556E-08","1,16871E-08","1,27392E-06","1,37672E-06","8,55613E-07","1,12651E-08","1,16069E-08","8,14586E-07","1,06397E-06","2,10948E-06","1,19393E-06","1,81017E-06","1,18605E-08","2,35889E-06","6,06838E-07","3,41312E-06","1,82757E-06","1,3353E-06"
"-0,197346268","1,12115E-06","5,49623E-06","1,1794E-08","1,15629E-08","1,2652E-06","1,364E-06","8,495E-07","1,12903E-08","1,16792E-08","8,09231E-07","1,05707E-06","2,09491E-06","1,18403E-06","1,79989E-06","1,17286E-08","2,34231E-06","6,02959E-07","3,39022E-06","1,81609E-06","1,3266E-06"
"-0,195342345","1,1142E-06","5,46713E-06","1,17368E-08","1,14484E-08","1,25653E-06","1,35138E-06","8,4339E-07","1,13153E-08","1,17452E-08","8,0385E-07","1,05019E-06","2,08038E-06","1,1742E-06","1,7897E-06","1,16062E-08","2,32576E-06","5,99104E-07","3,36738E-06","1,80463E-06","1,31793E-06"
"-0,193338423","1,10727E-06","5,43794E-06","1,1684E-08","1,13437E-08","1,24791E-06","1,33885E-06","8,37282E-07","1,13401E-08","1,18048E-08","7,98443E-07","1,04332E-06","2,06589E-06","1,16444E-06","1,7796E-06","1,14933E-08","2,30924E-06","5,95272E-07","3,3446E-06","1,79319E-06","1,30929E-06"
"-0,1913345","1,10038E-06","5,40867E-06","1,16356E-08","1,12488E-08","1,23933E-06","1,32641E-06","8,31175E-07","1,13647E-08","1,18582E-08","7,93011E-07","1,03647E-06","2,05145E-06","1,15476E-06","1,76958E-06","1,139E-08","2,29274E-06","5,91462E-07","3,32187E-06","1,78177E-06","1,30068E-06"
"-0,189330578","1,09353E-06","5,37931E-06","1,15917E-08","1,11636E-08","1,23081E-06","1,31406E-06","8,2507E-07","1,13891E-08","1,19051E-08","7,87553E-07","1,02962E-06","2,03704E-06","1,14515E-06","1,75965E-06","1,12963E-08","2,27628E-06","5,87676E-07","3,29921E-06","1,77038E-06","1,2921E-06"
"-0,187326655","1,08671E-06","5,34987E-06","1,15521E-08","1,10883E-08","1,22233E-06","1,3018E-06","8,18967E-07","1,14133E-08","1,19458E-08","7,82069E-07","1,0228E-06","2,02268E-06","1,13561E-06","1,7498E-06","1,12121E-08","2,25983E-06","5,83913E-07","3,27661E-06","1,759E-06","1,28354E-06"
"-0,185322732","1,07992E-06","5,32034E-06","1,1517E-08","1,10226E-08","1,2139E-06","1,28963E-06","8,12865E-07","1,14373E-08","1,19801E-08","7,76559E-07","1,01598E-06","2,00835E-06","1,12614E-06","1,74004E-06","1,11374E-08","2,24342E-06","5,80172E-07","3,25406E-06","1,74765E-06","1,27502E-06"
"-0,18331881","1,07317E-06","5,29073E-06","1,14864E-08","1,09668E-08","1,20552E-06","1,27755E-06","8,06766E-07","1,14611E-08","1,20081E-08","7,71024E-07","1,00918E-06","1,99407E-06","1,11675E-06","1,73037E-06","1,10723E-08","2,22703E-06","5,76455E-07","3,23158E-06","1,73632E-06","1,26652E-06"
