"-0,169902551","2,04183E-07","1,3253E-08","1,3253E-08.1","1,3253E-08.2","1,1688E-08","1,4818E-08","9,77293E-07","1,3253E-08.3","1,1688E-08.1","2,49691E-06","1,3253E-08.4","4,73363E-07","1,01955E-06","1,3253E-08.5","1,1688E-08.2","2,07749E-06","8,02013E-07","3,62248E-07","1,3253E-08.6","2,30285E-06"
"0,30703103710160123400","2,40178E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,4818E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,1688E-08","4,92143E-07","1,03833E-06","1,3253E-08","1,3253E-08","2,12757E-06","8,12968E-07","3,68508E-07","1,1688E-08","2,32319E-06"
"0,30903495973891581500","2,43308E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,51569E-06","1,1688E-08","4,92143E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,1307E-06","8,11403E-07","3,68508E-07","1,1688E-08","2,32476E-06"
"0,31103888237623045200","2,41743E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,1688E-08","4,93708E-07","1,03989E-06","1,3253E-08","1,1688E-08","2,1307E-06","8,12968E-07","3,66943E-07","1,1688E-08","2,32476E-06"
"0,31304280501354508900","2,43308E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,80423E-07","1,1688E-08","1,3253E-08","2,51569E-06","1,4818E-08","4,93708E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,1307E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,31504672765085972600","2,48003E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","4,95273E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,31705065028817436300","2,49568E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,4818E-08","2,51569E-06","1,3253E-08","4,93708E-07","1,03989E-06","1,3253E-08","1,1688E-08","2,12913E-06","8,11403E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,31905457292548899900","2,48003E-07","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,1688E-08","4,95273E-07","1,03989E-06","1,3253E-08","1,4818E-08","2,13539E-06","8,11403E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,32105849556280363600","2,44873E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,1688E-08","4,95273E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32319E-06"
"0,32306241820011827300","2,48003E-07","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,1688E-08","4,95273E-07","1,03989E-06","1,3253E-08","1,3253E-08","2,12913E-06","8,14533E-07","3,68508E-07","1,1688E-08","2,32789E-06"
"0,32506634083743291000","2,44873E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","4,95273E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,12913E-06","8,11403E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,32707026347474749100","2,46438E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,51412E-06","1,3253E-08","4,95273E-07","1,03989E-06","1,3253E-08","1,3253E-08","2,1307E-06","8,11403E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,32907418611206212800","2,48003E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,1688E-08","4,96838E-07","1,03989E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,11403E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,33107810874937676500","2,46438E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","4,95273E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,11403E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,33308203138669140200","2,51133E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,1688E-08","1,3253E-08","2,50943E-06","1,3253E-08","4,95273E-07","1,03989E-06","1,3253E-08","1,3253E-08","2,12757E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,33508595402400603800","2,49568E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","4,96838E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,12913E-06","8,09838E-07","3,68508E-07","1,1688E-08","2,32632E-06"
"0,33708987666132067500","2,51133E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,1688E-08","4,96838E-07","1,04146E-06","1,3253E-08","1,1688E-08","2,13226E-06","8,11403E-07","3,68508E-07","1,4818E-08","2,32632E-06"
"0,33909379929863531200","2,49568E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,1688E-08","1,3253E-08","2,50786E-06","1,1688E-08","4,96838E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,13383E-06","8,12968E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,34109772193594994900","2,46438E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,50943E-06","1,3253E-08","4,96838E-07","1,04459E-06","1,3253E-08","1,3253E-08","2,13383E-06","8,11403E-07","3,66943E-07","1,1688E-08","2,32632E-06"
"0,34310164457326458600","2,43308E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,50943E-06","1,1688E-08","4,95273E-07","1,04146E-06","1,4818E-08","1,1688E-08","2,13226E-06","8,12968E-07","3,66943E-07","1,1688E-08","2,32632E-06"
"0,34510556721057916700","2,48003E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,4818E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,50786E-06","1,3253E-08","4,95273E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,1307E-06","8,12968E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,34710948984789380400","2,51133E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,1688E-08","1,3253E-08","2,51099E-06","1,3253E-08","4,96838E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,13383E-06","8,11403E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,34911341248520844100","2,43308E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,1688E-08","4,98403E-07","1,04146E-06","1,3253E-08","1,1688E-08","2,13852E-06","8,11403E-07","3,65378E-07","1,3253E-08","2,32789E-06"
"0,35111733512252307800","2,49568E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,1688E-08","4,96838E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,13383E-06","8,12968E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,35312125775983771400","2,48003E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","4,96838E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,12757E-06","8,11403E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,35512518039715235100","2,46438E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,4818E-08","9,75728E-07","1,1688E-08","1,3253E-08","2,51256E-06","1,4818E-08","4,96838E-07","1,04459E-06","1,3253E-08","1,3253E-08","2,1307E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32789E-06"
"0,35712910303446698800","2,44873E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,4818E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,1688E-08","4,95273E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,12757E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,35913302567178162500","2,44873E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,1688E-08","4,96838E-07","1,04459E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32476E-06"
"0,36113694830909620600","2,48003E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","4,95273E-07","1,04459E-06","1,3253E-08","1,3253E-08","2,12913E-06","8,11403E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,36314087094641084300","2,49568E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,1688E-08","4,96838E-07","1,04459E-06","1,3253E-08","1,3253E-08","2,12757E-06","8,12968E-07","3,68508E-07","1,1688E-08","2,32789E-06"
"0,36514479358372548000","2,44873E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,80423E-07","1,3253E-08","1,1688E-08","2,51099E-06","1,3253E-08","4,96838E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,12968E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,36714871622104011700","2,46438E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","4,95273E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,1307E-06","8,14533E-07","3,70073E-07","1,3253E-08","2,32789E-06"
"0,36915263885835475300","2,48003E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,83553E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","4,96838E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,12913E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,37115656149566939000","2,49568E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,4818E-08","1,3253E-08","2,51412E-06","1,3253E-08","4,95273E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,1307E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,37316048413298402700","2,49568E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,80423E-07","1,3253E-08","1,1688E-08","2,51256E-06","1,3253E-08","4,96838E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,12968E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,37516440677029866400","2,49568E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,4818E-08","4,95273E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,37716832940761330100","2,51133E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,4818E-08","1,1688E-08","2,51412E-06","1,1688E-08","4,96838E-07","1,04459E-06","1,1688E-08","1,3253E-08","2,13226E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,37917225204492788200","2,49568E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","4,98403E-07","1,04302E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,16098E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,38117617468224251900","2,52698E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,4818E-08","1,4818E-08","9,80423E-07","1,3253E-08","1,4818E-08","2,51569E-06","1,3253E-08","4,96838E-07","1,04146E-06","1,4818E-08","1,1688E-08","2,1307E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32476E-06"
"0,38318009731955715600","2,52698E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","4,96838E-07","1,04302E-06","1,4818E-08","1,3253E-08","2,13383E-06","8,14533E-07","3,66943E-07","1,1688E-08","2,32789E-06"
"0,38518401995687179300","2,49568E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,4818E-08","1,3253E-08","2,51725E-06","1,1688E-08","4,96838E-07","1,04459E-06","1,3253E-08","1,4818E-08","2,13852E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32476E-06"
"0,38718794259418642900","2,52698E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,83553E-07","1,3253E-08","1,1688E-08","2,51569E-06","1,3253E-08","4,98403E-07","1,04459E-06","1,3253E-08","1,3253E-08","2,13539E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,38919186523150106600","2,49568E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,81988E-07","1,3253E-08","1,4818E-08","2,51412E-06","1,1688E-08","4,98403E-07","1,04146E-06","1,3253E-08","1,3253E-08","2,13696E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,39119578786881570300","2,52698E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,4818E-08","1,3253E-08","9,83553E-07","1,1688E-08","1,3253E-08","2,51569E-06","1,3253E-08","4,98403E-07","1,04615E-06","1,3253E-08","1,1688E-08","2,13539E-06","8,14533E-07","3,66943E-07","1,4818E-08","2,32476E-06"
"0,39319971050613034000","2,51133E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","4,98403E-07","1,04615E-06","1,4818E-08","1,4818E-08","2,1307E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,39520363314344492100","2,52698E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,85118E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","4,96838E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13539E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32476E-06"
"0,39720755578075955800","2,51133E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,1688E-08","4,96838E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,39921147841807419500","2,51133E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","4,98403E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13383E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32789E-06"
"0,40121540105538883200","2,51133E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,1688E-08","1,3253E-08","2,51412E-06","1,3253E-08","4,98403E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,1307E-06","8,14533E-07","3,68508E-07","1,4818E-08","2,32789E-06"
"0,40321932369270346800","2,54263E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,1688E-08","2,51569E-06","1,3253E-08","4,96838E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,1307E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,40522324633001810500","2,51133E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,1688E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13539E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,40722716896733274200","2,51133E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","4,98403E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,13696E-06","8,14533E-07","3,70073E-07","1,3253E-08","2,32476E-06"
"0,40923109160464737900","2,49568E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","4,98403E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13852E-06","8,16098E-07","3,68508E-07","1,1688E-08","2,32632E-06"
"0,41123501424196201600","2,51133E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13696E-06","8,12968E-07","3,68508E-07","1,3253E-08","2,32476E-06"
"0,41323893687927659700","2,52698E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,78858E-07","1,4818E-08","1,3253E-08","2,51725E-06","1,3253E-08","4,98403E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13383E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32632E-06"
"0,41524285951659123400","2,52698E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","4,99968E-07","1,04615E-06","1,1688E-08","1,1688E-08","2,13226E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,41724678215390587100","2,52698E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,1688E-08","1,1688E-08","2,51725E-06","1,3253E-08","4,98403E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,12968E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,41925070479122050800","2,54263E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","4,98403E-07","1,04459E-06","1,3253E-08","1,3253E-08","2,13852E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32945E-06"
"0,42125462742853514400","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,1688E-08","2,51725E-06","1,3253E-08","4,99968E-07","1,04615E-06","1,1688E-08","1,1688E-08","2,13539E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32789E-06"
"0,42325855006584978100","2,55828E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,72598E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,13226E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,42526247270316441800","2,54263E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","4,98403E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13696E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32789E-06"
"0,42726639534047905500","2,54263E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","4,98403E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13539E-06","8,12968E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,42927031797779369200","2,57393E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,1688E-08","1,1688E-08","2,51412E-06","1,3253E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,13696E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32945E-06"
"0,43127424061510827300","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","4,98403E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,13696E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,43327816325242291000","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,75728E-07","1,1688E-08","1,4818E-08","2,51569E-06","1,3253E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,13696E-06","8,14533E-07","3,66943E-07","1,1688E-08","2,32945E-06"
"0,43528208588973754700","2,52698E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,1688E-08","4,98403E-07","1,04772E-06","1,1688E-08","1,1688E-08","2,13696E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,43728600852705218300","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,4818E-08","2,51412E-06","1,3253E-08","5,01533E-07","1,04615E-06","1,3253E-08","1,1688E-08","2,13852E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32789E-06"
"0,43928993116436682000","2,54263E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,1688E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13852E-06","8,16098E-07","3,66943E-07","1,3253E-08","2,32945E-06"
"0,44129385380168145700","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,1688E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14009E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32945E-06"
"0,44329777643899609400","2,54263E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,51099E-06","1,1688E-08","5,01533E-07","1,04615E-06","1,1688E-08","1,3253E-08","2,13696E-06","8,14533E-07","3,70073E-07","1,1688E-08","2,32945E-06"
"0,44530169907631073100","2,54263E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,1688E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,13383E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,44730562171362531200","2,51133E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,72598E-07","1,1688E-08","1,3253E-08","2,50943E-06","1,1688E-08","4,98403E-07","1,04615E-06","1,1688E-08","1,3253E-08","2,13539E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,44930954435093994900","2,54263E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","5,01533E-07","1,04928E-06","1,3253E-08","1,1688E-08","2,13383E-06","8,16098E-07","3,66943E-07","1,3253E-08","2,32632E-06"
"0,45131346698825458600","2,51133E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,1688E-08","1,3253E-08","2,51099E-06","1,3253E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,4818E-08","2,14009E-06","8,16098E-07","3,66943E-07","1,3253E-08","2,32945E-06"
"0,45331738962556922200","2,52698E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,1688E-08","2,13539E-06","8,14533E-07","3,70073E-07","1,3253E-08","2,32945E-06"
"0,45532131226288385900","2,52698E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,1688E-08","2,51256E-06","1,3253E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13539E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,45732523490019849600","2,52698E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,13696E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,45932915753751313300","2,54263E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,1688E-08","2,51256E-06","1,3253E-08","4,99968E-07","1,04928E-06","1,3253E-08","1,1688E-08","2,13852E-06","8,14533E-07","3,66943E-07","1,3253E-08","2,32789E-06"
"0,46133308017482777000","2,52698E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,1688E-08","2,51412E-06","1,3253E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,14009E-06","8,14533E-07","3,70073E-07","1,1688E-08","2,32945E-06"
"0,46333700281214240700","2,52698E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","9,75728E-07","1,4818E-08","1,3253E-08","2,51412E-06","1,3253E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,4818E-08","2,14165E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32789E-06"
"0,46534092544945698800","2,55828E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,1688E-08","4,98403E-07","1,04615E-06","1,3253E-08","1,1688E-08","2,14322E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32945E-06"
